48.59224568202039,54.395317731232794,48.596558674115826,54.39190562509653,48.59012174686533,54.38909918215346,
48.58633446773618,54.39202316813867,48.58619499286601,54.391922991620866,48.589677053088245,54.389283581360736,
48.589980482807185,54.38899793740393,48.590141415347645,54.38882887767115,48.59072221376804,54.388264343919175,
48.59804670222392,54.38272846268349,48.573017446603316,54.37171669425669,48.58166905803488,54.36503512685769,
48.56572429337217,54.35796897266771,48.56471578278257,54.35766819362441,48.56394330658624,54.35766819361579,
48.56312791504577,54.357868713232406,48.56119672455441,54.35860812046652,48.560102383276,54.358720910175485,
48.55864326157135,54.35848279776503,48.555896679539,54.3574551393946,48.55568210281775,54.357342346022186,
48.55074222208975,54.3536175327198,48.543167663831696,54.353241518567145,48.54375784834615,54.34809460690912,
48.54228370856446,54.34497366853748,48.540992529218336,54.3435849945609,48.54084232551332,54.34337186795019,
48.54161480170983,54.33715243926398,48.536379129712095,54.33690166246164,48.52655151588089,54.33557252058252,
48.523984618218826,54.33484992496609,48.52239675048151,54.33464929233623,48.50866384032432,54.33279339517537,
48.49797791960846,54.32968332522315,48.49707669737921,54.3297084073124,48.4886138073017,54.331785672014234,
48.48586722527045,54.3332904967248,48.48093823577888,54.32588344494769,48.48338441040026,54.322848109221596,
48.4751875796502,54.32026413364874,48.4751875796502,54.32026413364874,48.468449870604594,54.319486400287175,
48.46402959014743,54.319887812595454,48.4603388705427,54.319611841828625,48.424204150692006,54.312360671825225,
48.419084869902655,54.31252489510337,48.41698201803493,54.312449616991906,48.41177717539952,54.31098636800802,
48.41006130199652,54.3102680079671,48.40976089458684,54.30964065179593,48.4094175718329,54.30883762185741,
48.4066709898017,54.3073820900348,48.40230133534734,54.306017163105736,48.39921143056215,54.305314450636445,
48.397752308858074,54.304737213536534,48.396078610432795,54.30442976871431,48.39480470193128,54.304772218212456,
48.39356015694823,54.30460281021613,48.39227269662116,54.30497927138654,48.39110054738141,54.30481749904949,
48.38968434102087,54.30539473476925,48.38945188767287,54.30585415283192,48.389491117427596,54.306342267275774,
48.389137065837545,54.30749041417556,48.395130624973774,54.30794087423031,48.396203508579745,54.30812908989892,
48.39673995038271,54.30852433998863,48.39574771061555,54.31645149404544,48.39787143742916,54.31861573563734,
48.37917618970573,54.325191207686174,48.360960034888166,54.32585065188117,48.359007386725615,54.327042148825,
48.35831001238175,54.327092316352385,48.35739806131668,54.32725536039181,48.35650919748897,54.321731180221356,
48.3567896737472,54.31694641354424,48.35649999517359,54.31608080064479,48.35615047681981,54.31565903072263,
48.35686148975761,54.31544274728816,48.36621703480155,54.315580746922905,48.36816968296441,54.31564347387588,
48.370105926522676,54.31758675514721,48.370020095833645,54.318803580995656,48.36860388947434,54.32035408142214,
48.35938848954552,54.32358118972234
